,MW,LogP,HBA,HBD,CSP3,NumRotBond,NumRings,TPSA,NumAromaticRings,SMILES
0,386.1201321960001,4.639100000000004,5,2,0.045454545454545456,5,4,70.67,4,CNC(=O)c1ccccc1Sc1ccc2c(/C=C/c3ccccn3)n[nH]c2c1
1,456.00000833999997,3.5256000000000016,7,3,0.17647058823529413,6,3,88.41000000000001,3,Cn1cnc2c(F)c(Nc3ccc(Br)cc3Cl)c(C(=O)NOCCO)cc21
2,539.253254536,3.6159000000000026,9,2,0.25806451612903225,7,5,94.21999999999997,3,COC(=O)c1ccc2c(c1)NC(=O)/C2=C(\Nc1ccc(N(C)C(=O)CN2CCN(C)CC2)cc1)c1ccccc1
3,384.19688568000004,0.36059999999999964,8,4,0.3684210526315789,9,2,124.44000000000001,2,CC(C)C[C@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)c1cnccn1)B(O)O
4,529.164745148,5.190380000000005,8,1,0.38461538461538464,9,4,82.88,3,COc1cc(Nc2c(C#N)cnc3cc(OCCCN4CCN(C)CC4)c(OC)cc23)c(Cl)cc1Cl
5,487.15572175200003,3.3135400000000015,9,3,0.36363636363636365,7,4,106.50999999999999,3,Cc1nc(Nc2ncc(C(=O)Nc3c(C)cccc3Cl)s2)cc(N2CCN(CCO)CC2)n1
6,989.562942998,7.742600000000009,15,2,0.7547169811320755,8,4,201.49999999999994,0,CO[C@H]1C[C@@H]2CC[C@@H](C)[C@@](O)(O2)C(=O)C(=O)N2CCCC[C@H]2C(=O)O[C@H]([C@H](C)C[C@@H]2CC[C@@H](OP(C)(C)=O)[C@H](OC)C2)CC(=O)[C@H](C)/C=C(\C)[C@@H](O)[C@@H](OC)C(=O)[C@H](C)C[C@H](C)/C=C/C=C/C=C/1C
7,446.15209652799996,4.275600000000003,7,1,0.36363636363636365,8,4,68.74000000000001,3,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCN1CCOCC1
8,589.2471236,4.094320000000002,11,3,0.26666666666666666,7,5,140.64999999999998,4,CS(=O)(=O)O.Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cccnc2)n1
9,924.1735624440004,8.622540000000008,14,4,0.16279069767441862,13,7,215.08999999999997,7,CS(=O)(=O)CCNCc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1.Cc1ccc(S(=O)(=O)O)cc1.Cc1ccc(S(=O)(=O)O)cc1
10,259.095691276,0.029799999999999882,6,3,0.3076923076923077,1,3,92.5,1,Nc1cccc2c1CN(C1CCC(=O)NC1=O)C2=O
11,349.179026976,3.3272200000000014,5,4,0.19047619047619047,7,3,77.15,3,Cc1[nH]c2ccccc2c1CCNCc1ccc(/C=C/C(=O)NO)cc1
12,529.1837929840001,6.355840000000005,8,2,0.10714285714285714,6,5,97.62,5,Cc1cn(-c2cc(NC(=O)c3ccc(C)c(Nc4nccc(-c5cccnc5)n4)c3)cc(C(F)(F)F)c2)cn1
13,473.14007168800003,3.560840000000001,9,3,0.19047619047619047,5,4,119.03,4,Cc1ccc(Nc2nccc(N(C)c3ccc4c(C)n(C)nc4c3)n2)cc1S(N)(=O)=O.Cl
14,913.555141588,6.180600000000006,14,3,0.7450980392156863,6,4,195.42999999999995,0,CO[C@H]1C[C@@H]2CC[C@@H](C)[C@@](O)(O2)C(=O)C(=O)N2CCCC[C@H]2C(=O)O[C@H]([C@H](C)C[C@@H]2CC[C@@H](O)[C@H](OC)C2)CC(=O)[C@H](C)/C=C(\C)[C@@H](O)[C@@H](OC)C(=O)[C@H](C)C[C@H](C)/C=C/C=C/C=C/1C
15,636.1057178280001,6.791420000000006,10,4,0.10714285714285714,6,4,146.72,4,CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)cc2)ccn1.Cc1ccc(S(=O)(=O)O)cc1
16,532.2333276159999,2.24154,11,6,0.38461538461538464,10,3,172.06,2,CCN(CC)CCNC(=O)c1c(C)[nH]c(/C=C2\C(=O)Nc3ccc(F)cc32)c1C.O=C(O)C[C@H](O)C(=O)O
17,264.1473925,2.4711,5,3,0.42857142857142855,8,1,78.43,1,O=C(CCCCCCC(=O)Nc1ccccc1)NO
18,376.1535405,3.342500000000001,7,4,0.09523809523809523,6,3,106.34,3,Nc1ccccc1NC(=O)c1ccc(CNC(=O)OCc2cccnc2)cc1
19,515.2321251679999,4.932300000000004,7,1,0.21875,5,7,72.16,5,Cn1cc(C2=C(c3cn(C4CCN(Cc5ccccn5)CC4)c4ccccc34)C(=O)NC2=O)c2ccccc21
20,434.17541881600005,2.3474000000000004,7,1,0.3333333333333333,4,5,86.37,3,O=C(c1cc(Cc2n[nH]c(=O)c3ccccc23)ccc1F)N1CCN(C(=O)C2CC2)CC1
21,498.2201805800001,5.256820000000005,7,2,0.25,7,5,73.39000000000001,4,Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nc(-c2cccnc2)cs1
22,420.01021866800005,4.7112000000000025,5,1,0.05263157894736842,4,3,76.13,3,CS(=O)(=O)c1ccc(C(=O)Nc2ccc(Cl)c(-c3ccccn3)c2)c(Cl)c1
23,318.067427928,2.0060000000000002,6,3,0.0,5,2,95.5,2,O=C(/C=C/c1cccc(S(=O)(=O)Nc2ccccc2)c1)NO
24,421.1202856219999,2.0507000000000004,8,6,0.21052631578947367,3,4,134.68,3,CNCc1ccc(-c2[nH]c3cc(F)cc4c3c2CCNC4=O)cc1.O=P(O)(O)O
25,957.581356336,6.197200000000008,15,3,0.7547169811320755,9,4,204.65999999999994,0,CO[C@H]1C[C@@H]2CC[C@@H](C)[C@@](O)(O2)C(=O)C(=O)N2CCCC[C@H]2C(=O)O[C@H]([C@@H](C)C[C@@H]2CC[C@@H](OCCO)[C@H](OC)C2)CC(=O)[C@H](C)/C=C(\C)[C@@H](O)[C@@H](OC)C(=O)[C@H](C)C[C@H](C)/C=C/C=C/C=C/1C
26,501.169999088,5.5408000000000035,8,2,0.17857142857142858,8,5,98.78000000000002,4,COc1cc2nccc(Oc3ccc(NC(=O)C4(C(=O)Nc5ccc(F)cc5)CC4)cc3)c2cc1OC
27,288.049000992,3.0524000000000013,4,0,0.5,4,1,52.60000000000001,0,CC(C)OC(=O)C(C(=O)OC(C)C)=C1SC=CS1
28,392.2099927559999,5.081000000000005,5,3,0.3333333333333333,2,3,82.19,3,CC(C)(C)c1cc(C(C)(C)C)c(NC(=O)c2c[nH]c3ccccc3c2=O)cc1O
29,807.3466053760001,3.2596000000000025,15,5,0.5581395348837209,8,6,224.44999999999996,2,CC(=O)O[C@@]12CO[C@@H]1C[C@H](O)[C@@]1(C)C(=O)[C@H](O)C3=C(C)[C@@H](OC(=O)[C@H](O)[C@@H](NC(=O)OC(C)(C)C)c4ccccc4)C[C@@](O)([C@@H](OC(=O)c4ccccc4)C12)C3(C)C
30,853.330955312,3.7357000000000036,15,4,0.44680851063829785,10,7,221.28999999999996,3,CC(=O)O[C@H]1C(=O)[C@@]2(C)C([C@H](OC(=O)c3ccccc3)[C@]3(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)c4ccccc4)c4ccccc4)C(C)=C1C3(C)C)[C@]1(OC(C)=O)CO[C@@H]1C[C@@H]2O
31,359.149263644,0.7601999999999995,9,3,0.6666666666666666,6,2,122.91000000000001,1,CCCCCOC(=O)Nc1nc(=O)n([C@@H]2O[C@H](C)[C@@H](O)[C@H]2O)cc1F
32,482.07688090000005,5.688800000000002,7,3,0.09523809523809523,5,3,92.35000000000001,3,CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)c(F)c2)ccn1
33,731.300027272,3.144300000000004,14,3,0.6285714285714286,5,6,180.51999999999998,1,CC(C)(C)OC(=O)N[C@H]1CCCCC/C=C\[C@@H]2C[C@@]2(C(=O)NS(=O)(=O)C2CC2)NC(=O)[C@@H]2C[C@@H](OC(=O)N3Cc4cccc(F)c4C3)CN2C1=O
34,720.3127606359999,5.905200000000005,11,4,0.43243243243243246,17,4,145.77999999999997,4,CC(C)c1nc(CN(C)C(=O)N[C@H](C(=O)N[C@@H](Cc2ccccc2)C[C@H](O)[C@H](Cc2ccccc2)NC(=O)OCc2cncs2)C(C)C)cs1
35,293.16404560800004,2.9287600000000014,5,0,0.4117647058823529,4,2,78.28999999999999,2,CC(C)(C#N)c1cc(Cn2cncn2)cc(C(C)(C)C#N)c1
36,534.150188072,4.952100000000003,7,2,0.391304347826087,6,4,83.24000000000001,3,C[C@@H](O[C@H]1OCCN(Cc2n[nH]c(=O)[nH]2)[C@H]1c1ccc(F)cc1)c1cc(C(F)(F)F)cc(C(F)(F)F)c1
37,430.06104080800003,2.8795800000000007,6,2,0.2222222222222222,5,2,107.25999999999999,2,CC(O)(CS(=O)(=O)c1ccc(F)cc1)C(=O)Nc1ccc(C#N)c(C(F)(F)F)c1
38,606.316607464,8.682600000000003,3,2,0.8125,14,4,57.53,1,C[C@]12CC[C@@H]3c4ccc(O)cc4C[C@@H](CCCCCCCCCS(=O)CCCC(F)(F)C(F)(F)F)[C@H]3[C@@H]1CC[C@@H]2O
39,458.12600542399986,1.9772200000000002,10,4,0.2857142857142857,9,3,152.69,3,Cc1nc2ccc(CN(C)c3ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)s3)cc2c(=O)[nH]1
40,296.177630008,4.029500000000003,2,0,0.6,0,4,34.14,0,C=C1C[C@@H]2[C@H](CC[C@]3(C)C(=O)CC[C@@H]23)[C@@]2(C)C=CC(=O)C=C12
41,285.06286692399993,-0.29740000000000044,8,4,0.5,2,3,119.31000000000002,2,Nc1nc(Cl)nc2c1ncn2[C@H]1C[C@H](O)[C@@H](CO)O1
42,228.085854864,-2.1388,8,4,0.625,2,2,123.49,1,Nc1ncn([C@H]2C[C@H](O)[C@@H](CO)O2)c(=O)n1
43,528.22114752,6.576100000000006,4,2,0.6296296296296297,2,5,58.2,1,C[C@]12CC[C@H]3[C@@H](CC[C@H]4NC(=O)C=C[C@]34C)[C@@H]1CC[C@@H]2C(=O)Nc1cc(C(F)(F)F)ccc1C(F)(F)F
44,454.104397388,5.6381200000000025,9,2,0.13636363636363635,6,4,107.74000000000001,4,COc1cc2nccc(Oc3ccc(NC(=O)Nc4cc(C)on4)c(Cl)c3)c2cc1OC
45,579.1507384599998,0.4230999999999994,12,7,0.4444444444444444,5,5,206.07,2,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(=O)CO)C[C@@H]3O[C@H]1C[C@H](N)[C@H](O)[C@H](C)O1.Cl
46,130.017855556,-0.7977000000000001,4,2,0.0,0,1,65.72,1,O=c1[nH]cc(F)c(=O)[nH]1
47,454.1713158039999,0.2684000000000012,13,7,0.25,9,3,210.53999999999996,3,CN(Cc1cnc2nc(N)nc(N)c2n1)c1ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc1
48,393.07775998399995,3.6864000000000026,5,1,0.5,9,2,58.36000000000001,2,Cl.Cn1c(CCCC(=O)O)nc2cc(N(CCCl)CCCl)ccc21
49,297.10731857999997,-1.9713999999999994,10,5,0.5454545454545454,3,3,148.76999999999998,2,COc1nc(N)nc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@@H]1O
50,303.053445112,-0.34940000000000027,8,4,0.5,2,3,119.31000000000002,2,Nc1nc(Cl)nc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@@H]1F
51,304.093832704,-2.286499999999996,8,2,0.6363636363636364,3,2,98.82,0,C[C@@H](CN1CC(=O)NC(=O)C1)N1CC(=O)NC(=O)C1.Cl
52,579.1507384599998,0.4230999999999994,12,7,0.4444444444444444,5,5,206.07,2,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(=O)CO)C[C@@H]3O[C@H]1C[C@H](N)[C@@H](O)[C@H](C)O1.Cl
53,588.1842910839998,1.3385999999999993,13,3,0.5517241379310345,5,7,160.83,2,COc1cc([C@@H]2c3cc4c(cc3[C@@H](O[C@@H]3O[C@@H]5CO[C@@H](C)O[C@H]5[C@H](O)[C@H]3O)[C@H]3COC(=O)[C@H]23)OCO4)cc(OC)c1O
54,509.1427570559999,6.497000000000006,5,2,0.25,7,5,70.0,4,Cl.O=C(c1ccc(OCCN2CCCCC2)cc1)c1c(-c2ccc(O)cc2)sc2cc(O)ccc12
55,365.0536626059999,-1.7239000000000007,12,6,0.5,4,3,186.07,2,Nc1nc(F)nc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)O)[C@@H](O)[C@@H]1O
56,457.140448548,2.2686000000000006,8,2,0.34782608695652173,3,5,104.89,3,CC[C@@]1(O)C(=O)OCc2c1cc1n(c2=O)Cc2cc3c(CN(C)C)c(O)ccc3nc2-1.Cl
57,302.18819469199997,3.6178000000000026,3,2,0.6842105263157895,1,4,49.69,1,COc1cc2c(cc1O)CC[C@@H]1[C@@H]2CC[C@]2(C)[C@@H](O)CC[C@@H]12
58,285.101445352,2.65916,5,0,0.058823529411764705,3,3,78.29,3,N#Cc1ccc(C(c2ccc(C#N)cc2)n2cncn2)cc1
59,194.055223432,-2.078099999999999,8,2,0.16666666666666666,1,2,108.17000000000002,2,Cn1nnc2c(C(N)=O)ncn2c1=O
60,243.125928784,2.527,3,1,0.26666666666666666,4,2,38.33,2,COc1ccc2cccc(CCNC(C)=O)c2c1
61,270.061612188,3.2541200000000012,4,1,0.16666666666666666,2,2,55.13,2,Cc1oncc1C(=O)Nc1ccc(C(F)(F)F)cc1
62,464.09300963199996,3.992480000000003,6,1,0.23809523809523808,3,3,76.44,2,CNC(=O)c1ccc(N2C(=S)N(c3ccc(C#N)c(C(F)(F)F)c3)C(=O)C2(C)C)cc1F
63,311.18852904000005,3.8371800000000027,3,1,0.7,1,4,61.089999999999996,0,C[C@]12CCC3=C4CCC(=O)C=C4CC[C@H]3[C@@H]1CC[C@@]2(O)CC#N
64,254.105527688,1.5276,4,4,0.06666666666666667,4,2,86.18,2,NC(=O)Cc1cccc(C(=O)c2ccccc2)c1N
65,700.329708264,4.573200000000004,12,1,0.40540540540540543,12,7,115.69999999999999,5,CC[C@@H]([C@H](C)O)n1ncn(-c2ccc(N3CCN(c4ccc(OC[C@@H]5CO[C@@](Cn6cncn6)(c6ccc(F)cc6F)C5)cc4)CC3)cc2)c1=O
66,373.11479271999997,3.8910000000000036,4,0,0.4,5,4,46.61,2,CC(=O)Oc1cc2c(s1)CCN(C(C(=O)C1CC1)c1ccccc1F)C2
67,259.157228912,2.5676000000000005,3,1,0.5625,4,3,38.33,1,CCC(=O)NCC[C@@H]1CCc2ccc3c(c21)CCO3
68,393.147112076,6.563800000000006,1,1,0.2727272727272727,6,3,12.03,3,C[C@@H](NCCCc1cccc(C(F)(F)F)c1)c1cccc2ccccc12.Cl
69,381.07588234799994,3.5139200000000006,5,2,0.11764705882352941,3,3,77.98,3,Cc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(N)(=O)=O)cc2)cc1
70,489.072546556,5.544200000000004,6,2,0.13043478260869565,7,4,91.92,4,CCCS(=O)(=O)Nc1ccc(F)c(C(=O)c2c[nH]c3ncc(-c4ccc(Cl)cc4)cc23)c1F
71,412.20384475599997,6.681400000000005,3,1,0.39285714285714285,4,7,46.53,3,COc1ccc(-c2ccc3cc(C(=O)O)ccc3c2)cc1C12CC3CC(CC(C3)C1)C2
72,210.15929457599998,0.0696000000000001,6,0,0.6666666666666666,3,1,48.39000000000001,1,CN(C)c1nc(N(C)C)nc(N(C)C)n1
73,369.172227344,1.2851000000000006,7,3,0.5882352941176471,7,2,101.73,1,CCN1CCCC1CNC(=O)c1cc(S(=O)(=O)CC)c(N)cc1OC
74,219.089543276,1.4578,4,0,0.3333333333333333,2,2,46.61,1,COc1ccc(C(=O)N2CCCC2=O)cc1
75,401.1030004199999,3.9703000000000017,6,2,0.23809523809523808,2,4,87.07000000000001,2,CN1C[C@@H]2c3ccccc3Oc3ccc(Cl)cc3[C@H]2C1.O=C(O)/C=C\C(=O)O
76,460.176499708,2.9949000000000017,7,2,0.375,9,3,95.94,2,CCOC(=O)[C@H](CCc1ccccc1)N[C@H]1CCc2ccccc2N(CC(=O)O)C1=O.Cl
77,430.2355388079999,2.7168000000000014,6,2,0.76,4,5,93.06,0,CCC[C@@H]1O[C@@H]2C[C@H]3[C@@H]4CCC5=CC(=O)C=C[C@]5(C)[C@H]4[C@@H](O)C[C@]3(C)[C@]2(C(=O)CO)O1
78,364.10929274,3.036500000000001,7,4,0.23529411764705882,8,2,118.71999999999998,2,CCCCNc1cc(C(=O)O)cc(S(N)(=O)=O)c1Oc1ccccc1
79,257.117569592,0.8136999999999999,6,2,0.5454545454545454,5,1,83.96000000000001,1,CCCCCCNC(=O)n1cc(F)c(=O)[nH]c1=O
80,460.10872576400004,3.991800000000003,5,1,0.38095238095238093,8,3,53.010000000000005,2,Cl.Cl.O=C(O)COCCN1CCN(C(c2ccccc2)c2ccc(Cl)cc2)CC1
81,492.189651236,4.275800000000004,9,1,0.25925925925925924,10,3,117.0,2,COCCOC(=O)C1=C(C)NC(C)=C(C(=O)OC/C=C/c2ccccc2)C1c1cccc([N+](=O)[O-])c1
82,268.14632988,4.828600000000005,2,2,0.2222222222222222,4,2,40.46,2,CC/C(=C(/CC)c1ccc(O)cc1)c1ccc(O)cc1
83,450.13800602399994,3.7903000000000024,6,0,0.36363636363636365,6,3,59.080000000000005,2,COc1ccc([C@@H]2Sc3ccccc3N(CCN(C)C)C(=O)[C@@H]2OC(C)=O)cc1.Cl
84,291.138992004,3.776000000000004,2,0,0.29411764705882354,6,2,12.47,2,CN(C)CCOC(c1ccccc1)c1ccccc1.Cl
85,341.154642068,5.3334000000000055,2,0,0.23809523809523808,6,3,12.47,3,CN(C)[C@@H](CCOc1cccc2ccccc12)c1ccccc1.Cl
86,290.97329491600004,2.5389,4,1,0.2,0,3,44.7,1,Cl.O=C1CN2Cc3c(ccc(Cl)c3Cl)NC2=N1
87,188.094963004,1.4844199999999999,3,0,0.18181818181818182,1,2,26.93,2,Cc1cc(=O)n(-c2ccccc2)n1C
88,383.069113448,3.9643000000000033,5,1,0.3333333333333333,4,2,64.63,1,CCOC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1cccc(Cl)c1Cl
89,441.21513771199994,2.5632,7,1,0.68,3,5,102.26,0,CC(=O)OCC(=O)[C@@]12N=C(C)O[C@@H]1C[C@H]1[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@@]12C
90,331.1136669120001,1.3224999999999998,7,2,0.5833333333333334,10,1,83.33,1,CN/C(=C/[N+](=O)[O-])NCCSCc1csc(CN(C)C)n1
91,325.180856816,4.3460000000000045,3,0,0.6111111111111112,8,2,29.54,1,CCCCOc1ccc(C(=O)CCN2CCCCC2)cc1.Cl
92,226.095356928,-0.05310000000000015,6,6,0.3,4,1,115.81000000000002,1,C[C@@](Cc1ccc(O)c(O)c1)(NN)C(=O)O
93,435.227039788,4.161700000000002,8,2,0.375,10,3,112.07000000000001,3,CCCCC(=O)N(Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1)[C@H](C(=O)O)C(C)C
94,504.31725176000003,-0.017599999999997396,12,4,0.75,12,4,145.44,2,OCCN(CCO)c1nc(N2CCCCC2)c2nc(N(CCO)CCO)nc(N3CCCCC3)c2n1
95,76.027277368,-0.9561000000000002,4,4,0.0,0,0,75.35000000000001,0,NC(=O)NO
96,165.86817968,-5.992,0,0,0.0,0,0,0.0,0,[I-].[K+]
97,320.129155592,3.076300000000002,4,0,0.5294117647058824,2,4,41.9,1,CN1[C@H]2CC[C@@H]1CC(OC(=O)C1C=Nc3ccccc31)C2.Cl
98,122.048012812,0.18050000000000016,3,2,0.0,1,1,55.980000000000004,1,NC(=O)c1cccnc1
99,1354.5674001259997,3.329620000000009,28,15,0.6190476190476191,26,8,488.70999999999987,2,C/C1=C2/N=C(/C=C3\N=C(/C(C)=C4\[N-][C@@](C)([C@@H]5N=C1[C@](C)(CCC(=O)NC[C@@H](C)OP(=O)([O-])O[C@@H]1[C@@H](CO)O[C@H](n6cnc7cc(C)c(C)cc76)[C@@H]1O)[C@H]5CC(N)=O)[C@@](C)(CC(N)=O)[C@@H]4CCC(N)=O)[C@@](C)(CC(N)=O)[C@@H]3CCC(N)=O)C(C)(C)[C@@H]2CCC(N)=O.N#C[Co+2]
100,316.9986282,0.03339999999999904,3,1,0.07142857142857142,4,2,52.16,2,O=C([O-])Cc1ccccc1Nc1c(Cl)cccc1Cl.[Na+]
101,171.064391148,0.09201999999999994,6,1,0.5,3,1,81.19,1,Cc1ncc([N+](=O)[O-])n1CCO
102,276.07217687200006,3.2081000000000017,5,1,0.36363636363636365,3,1,72.24,1,CC(C)C(=O)Nc1ccc([N+](=O)[O-])c(C(F)(F)F)c1
103,433.1665307800001,0.2973999999999999,5,2,0.2916666666666667,8,3,85.52,3,CC(C)n1c(/C=C/[C@@H](O)C[C@@H](O)CC(=O)[O-])c(-c2ccc(F)cc2)c2ccccc21.[Na+]
104,253.052112212,1.3660199999999998,6,3,0.1,3,2,98.22,2,Cc1cc(NS(=O)(=O)c2ccc(N)cc2)no1
105,267.067762276,1.67444,6,3,0.18181818181818182,3,2,98.22,2,Cc1noc(NS(=O)(=O)c2ccc(N)cc2)c1C
106,407.21282564,1.4636000000000002,3,0,0.24,4,3,9.49,2,CN(C)c1ccc(C(=C2C=CC(=[N+](C)C)C=C2)c2ccc(N(C)C)cc2)cc1.[Cl-]
107,375.140134876,4.425600000000004,3,1,0.38095238095238093,6,3,40.540000000000006,2,O=C(CCCN1CCC(O)(c2ccc(Cl)cc2)CC1)c1ccc(F)cc1
108,222.06807956,2.849400000000001,2,0,0.06666666666666667,1,3,34.14,2,O=C1c2ccccc2C(=O)C1c1ccccc1
109,394.1791668039999,0.6204999999999998,6,4,0.7142857142857143,2,4,115.06000000000002,0,C[C@]12C[C@H](O)[C@@]3(F)[C@@H](CCC4=CC(=O)C=C[C@@]43C)[C@@H]1C[C@@H](O)[C@]2(O)C(=O)CO
110,568.159413728,4.705220000000004,12,1,0.16666666666666666,9,6,155.59,6,CCOc1nc2cccc(C(=O)OCc3oc(=O)oc3C)c2n1Cc1ccc(-c2ccccc2-c2nc(=O)o[nH]2)cc1
111,236.10802622399999,3.600140000000003,2,1,0.3076923076923077,2,2,28.68,2,Cc1cccc(C(C)c2c[nH]cn2)c1C.Cl
112,367.166269372,2.0877999999999997,6,3,0.6111111111111112,6,3,76.82000000000001,1,COCCCN1CCC(NC(=O)c2cc(Cl)c(N)c3c2OCC3)CC1
113,369.21647510400004,3.4647000000000014,7,1,0.6,7,4,81.93,2,O=C1CCc2cc(OCCCCc3nnnn3C3CCCCC3)ccc2N1
114,246.065199672,-1.6836,7,3,0.5555555555555556,2,2,104.55000000000001,1,O=c1[nH]c(=O)n([C@H]2C[C@H](O)[C@@H](CO)O2)cc1F
115,200.059720368,-0.015300000000000313,5,1,0.5,1,2,64.09,1,O=c1[nH]c(=O)n([C@H]2CCCO2)cc1F
116,260.02481971,1.884,4,1,1.0,5,1,41.57,0,O=P1(NCCCl)OCCCN1CCCl
117,384.230059504,4.575300000000005,4,0,0.7083333333333334,2,4,60.440000000000005,0,CC(=O)O[C@]1(C(C)=O)CC[C@H]2[C@@H]3C=C(C)C4=CC(=O)CC[C@]4(C)[C@H]3CC[C@@]21C
118,152.015667128,1.0154899999999998,4,2,0.0,0,2,57.36,2,S=c1nc[nH]c2nc[nH]c12
119,265.09099982000004,-2.8909,10,5,0.875,3,1,151.92,0,CN(N=O)C(=O)N[C@H]1[C@@H](O)O[C@H](CO)[C@@H](O)[C@@H]1O
120,232.14632988,3.5508000000000024,2,0,0.5333333333333333,0,2,26.3,0,C=C1C(=O)O[C@@H]2/C=C(\C)CC/C=C(\C)CC[C@@H]12
121,392.19990224799994,1.8957000000000002,5,3,0.7272727272727273,2,4,94.83,0,C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO
122,547.173683888,1.2218000000000007,13,3,0.375,4,5,166.64,3,COc1cc2nc(N3CCN(C(=O)C4COc5ccccc5O4)CC3)nc(N)c2cc1OC.CS(=O)(=O)O
123,287.152143532,3.383000000000002,4,2,0.47058823529411764,4,3,62.32000000000001,2,CCc1cccc2c3c([nH]c12)[C@@](CC)(CC(=O)O)OCC3
124,244.121177752,2.669100000000001,4,0,0.2857142857142857,4,2,44.12,2,CCOC(=O)c1cncn1C(C)c1ccccc1
125,306.10406544399996,0.7357999999999993,7,1,0.23076923076923078,5,3,81.64999999999999,3,OC(Cn1cncn1)(Cn1cncn1)c1ccc(F)cc1F
126,303.101919528,1.7736999999999998,6,0,0.26666666666666666,2,3,64.43,2,CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(F)ccc1-2
127,345.110726568,4.856800000000004,2,1,0.29411764705882354,6,2,21.259999999999998,2,CNCCC(Oc1ccc(C(F)(F)F)cc1)c1ccccc1.Cl
128,420.14451261199997,2.6952,10,6,0.15789473684210525,7,2,163.87,2,CCOC(=O)Nc1ccc(NCc2ccc(F)cc2)nc1N.O=C(O)/C=C/C(=O)O
129,375.15943440399997,1.9804,7,2,0.47368421052631576,4,4,83.80000000000001,2,COc1c(N2CCNC(C)C2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12
130,270.05282342000004,2.576800000000001,5,3,0.0,1,3,90.9,3,O=c1c(-c2ccc(O)cc2)coc2cc(O)cc(O)c12
131,490.224991188,3.0740000000000016,9,3,0.5416666666666666,7,3,124.68,1,CCC1=C(C)CN(C(=O)NCCc2ccc(S(=O)(=O)NC(=O)N[C@H]3CC[C@H](C)CC3)cc2)C1=O
132,369.07588234800005,3.515220000000001,5,1,0.25,5,3,67.87,3,Cc1c(OCC(F)(F)F)ccnc1CS(=O)c1nc2ccccc2[nH]1
133,170.105527688,-0.12729999999999997,4,2,0.75,3,1,63.400000000000006,0,CC[C@@H](C(N)=O)N1CCCC1=O
134,382.144805656,4.887800000000005,4,0,0.36363636363636365,1,4,42.43,2,CCOC(=O)N1CCC(=C2c3ccc(Cl)cc3CCc3cccnc32)CC1
135,283.132076784,1.5796,5,2,0.25,3,3,66.64,2,CN(C)CCN1C(=O)c2cccc3cc(N)cc(c23)C1=O
136,326.18819469199997,5.167060000000005,3,1,0.2857142857142857,6,1,46.53,1,COc1cc(C)c(/C=C/C(C)=C/C=C/C(C)=C/C(=O)O)c(C)c1C
137,310.193280072,3.6586000000000025,2,1,0.6666666666666666,1,4,37.3,0,C#C[C@]1(O)C=C[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3CC[C@@]21CC
138,366.21949481999997,4.305900000000004,3,0,0.8333333333333334,0,7,43.370000000000005,0,C[C@]12CC[C@H]3[C@H]([C@@H]1[C@@H]1C[C@@H]1[C@@]21CCC(=O)O1)[C@H]1C[C@H]1C1=CC(=O)CC[C@@]13C
139,628.362470636,4.328140000000003,9,4,0.43243243243243246,15,4,120.0,3,Cc1cccc(C)c1OCC(=O)N[C@@H](Cc1ccccc1)[C@@H](O)C[C@H](Cc1ccccc1)NC(=O)[C@H](C(C)C)N1CCCNC1=O
140,383.15149190000005,-0.3079999999999994,8,3,0.7058823529411765,5,3,110.17999999999999,0,CC(O)C1C(=O)N2C(C(=O)O)=C(SC3CNC(C(=O)N(C)C)C3)C(C)C12
